"code_rencontre","club_recevant","coach_recevant","club_visiteur","coach_visiteur","temps","score_recevant","score_visiteur","action","Temps_Sec","score_final","temps_mort_equipe","but_1min_apres_temps_mort","action_equipe","statut_recevant","ecart_recevant","fichier"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","40:24",27,16,"But JR N°19 LENNE arthur",2424,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","41:23",27,17,"But JV N°13 VERGELY adrien",2483,"37 - 25","","","v",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","42:31",28,17,"But JR N°5 VILLEMINOT kyllian",2551,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","42:49",28,18,"But JV N°3 TRAORE queido",2569,"37 - 25","","","v",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","43:07",29,18,"But JR N°19 LENNE arthur",2587,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","45:43",29,19,"But JV N°55 GONI LEOZ iosu",2743,"37 - 25","","","v",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","45:51",29,19,"Temps Mort d'Equipe Recevant",2751,"37 - 25","r","non","r",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","46:37",29,20,"But JV N°37 COSTOYA RODRIGUEZ alejandro",2797,"37 - 25","","","v",1,9,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","48:35",30,20,"But JR N°10 PELLAS lucas",2915,"37 - 25","","","r",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","49:54",31,20,"But JR N°10 PELLAS lucas",2994,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","50:43",31,20,"Temps Mort d'Equipe Visiteur",3043,"37 - 25","v","","v",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","50:43",32,20,"But JR N°2 KARLSSON sebastien",3043,"37 - 25","","","r",1,12,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","52:19",33,20,"But JR N°93 NACINOVIC veron",3139,"37 - 25","","","r",1,13,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","52:51",33,21,"But JV N°5 CLAUDE dimitri - CLAUDE",3171,"37 - 25","","","v",1,12,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","54:03",33,22,"But JV N°3 TRAORE queido",3243,"37 - 25","","","v",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","54:51",33,23,"But JV N°5 CLAUDE dimitri - CLAUDE",3291,"37 - 25","","","v",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","56:00",33,24,"But JV N°5 CLAUDE dimitri - CLAUDE",3360,"37 - 25","","","v",1,9,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","56:45",34,24,"But JR N°10 PELLAS lucas",3405,"37 - 25","","","r",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","57:39",35,24,"But JR N°92 DESBONNET remi",3459,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","58:09",35,25,"But JV N°37 COSTOYA RODRIGUEZ alejandro",3489,"37 - 25","","","v",1,10,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","58:33",36,25,"But JR N°93 NACINOVIC veron",3513,"37 - 25","","","r",1,11,"rencontre_D1H_2425_189.pdf"
"UAFJKKU","MONTPELLIER HANDBALL","MATHE erick","CHAMBERY SAVOIE HB","ANTONIO MARCOS asier","59:00",37,25,"But JR N°2 KARLSSON sebastien",3540,"37 - 25","","","r",1,12,"rencontre_D1H_2425_189.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","00:36",1,0,"But JR N°8 ABDI ayyoub ",36,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","01:36",1,1,"But JV N°7 CLAIRE nicolas ",96,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","02:10",2,1,"But JR N°3 BRIET thibaud ",130,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","02:47",2,2,"But JV N°15 IGLESIAS ESTEVEZ david ",167,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","02:56",3,2,"But JR N°14 DU MOULIN DE LA BRETECHE lucas ",176,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","03:36",4,2,"But JR N°3 BRIET thibaud ",216,"30 - 24","","","r",1,2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","04:29",4,3,"But JV N°15 IGLESIAS ESTEVEZ david ",269,"30 - 24","","","v",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","04:56",4,4,"But JV N°52 RIGAULT kylian ",296,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","07:53",5,4,"But JR N°3 BRIET thibaud ",473,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","09:38",5,5,"But JV N°6 LEGER antoine ",578,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","10:24",5,6,"But JV N°6 LEGER antoine ",624,"30 - 24","","","v",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","11:54",6,6,"But JR N°11 TOURNAT nicolas ",714,"30 - 24","","","r",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","15:03",6,7,"But 7m JV N°10 FADHUILE-CREPY matteo ",903,"30 - 24","","","v",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","16:04",6,8,"But JV N°53 MODESTE erwan ",964,"30 - 24","","","v",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","16:21",6,9,"But JV N°9 PIRANI jeremi ",981,"30 - 24","","","v",-1,-3,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","17:34",6,10,"But JV N°53 MODESTE erwan ",1054,"30 - 24","","","v",-1,-4,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","17:39",6,10,"Temps Mort d'Equipe Recevant ",1059,"30 - 24","","","r",-1,-4,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","19:06",7,10,"But JR N°13 BOS julien ",1146,"30 - 24","","","r",-1,-3,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","20:05",8,10,"But JR N°13 BOS julien ",1205,"30 - 24","","","r",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","20:14",8,10,"Temps Mort d'Equipe Visiteur ",1214,"30 - 24","","","v",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","20:45",8,11,"But JV N°10 FADHUILE-CREPY matteo ",1245,"30 - 24","","","v",-1,-3,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","21:27",9,11,"But JR N°3 BRIET thibaud ",1287,"30 - 24","","","r",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","23:40",9,12,"But JV N°14 GARAUDET thibault ",1420,"30 - 24","","","v",-1,-3,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","24:13",10,12,"But JR N°10 OVNICEK rok ",1453,"30 - 24","","","r",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","25:14",11,12,"But JR N°10 OVNICEK rok ",1514,"30 - 24","","","r",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","26:46",12,12,"But JR N°3 BRIET thibaud",1606,"30 - 24","","","r",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","27:38",12,13,"But JV N°99 DUPOUX jean-pierre",1658,"30 - 24","","","v",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","27:54",13,13,"But JR N°13 BOS julien",1674,"30 - 24","","","r",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","28:59",14,13,"But JR N°7 RIVERA FOLCH valero",1739,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","29:33",14,14,"But JV N°53 MODESTE erwan",1773,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","31:33",14,15,"But 7m JV N°10 FADHUILE-CREPY matteo",1893,"30 - 24","","","v",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","32:42",14,16,"But JV N°25 LUFUANITU tahu",1962,"30 - 24","","","v",-1,-2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","33:39",15,16,"But JR N°14 DU MOULIN DE LA BRETECHE lucas",2019,"30 - 24","","","r",-1,-1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","35:06",16,16,"But JR N°19 ODRIOZOLA YEREGUI kauldi",2106,"30 - 24","","","r",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","37:29",17,16,"But JR N°7 RIVERA FOLCH valero",2249,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","37:59",17,17,"But JV N°25 LUFUANITU tahu",2279,"30 - 24","","","v",0,0,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","38:12",18,17,"But JR N°15 GABER matej",2292,"30 - 24","","","r",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","39:24",19,17,"But JR N°14 DU MOULIN DE LA BRETECHE lucas",2364,"30 - 24","","","r",1,2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","39:57",19,18,"But JV N°99 DUPOUX jean-pierre",2397,"30 - 24","","","v",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","40:11",20,18,"But JR N°13 BOS julien",2411,"30 - 24","","","r",1,2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","42:03",20,19,"But JV N°25 LUFUANITU tahu",2523,"30 - 24","","","v",1,1,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","43:07",21,19,"But JR N°13 BOS julien",2587,"30 - 24","","","r",1,2,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","44:10",22,19,"But JR N°7 RIVERA FOLCH valero",2650,"30 - 24","","","r",1,3,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","46:11",23,19,"But JR N°4 MINNE aymeric",2771,"30 - 24","","","r",1,4,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","46:21",23,19,"Temps Mort d'Equipe Visiteur",2781,"30 - 24","v","","v",1,4,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","47:22",24,19,"But JR N°4 MINNE aymeric",2842,"30 - 24","","","r",1,5,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","49:05",24,20,"But JV N°99 DUPOUX jean-pierre",2945,"30 - 24","","","v",1,4,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","49:40",25,20,"But JR N°17 LEOPOLD noam",2980,"30 - 24","","","r",1,5,"rencontre_D1H_2425_190.pdf"
"UAFNJYY","NANTES HBC","COJEAN gregory","TREMBLAY-EN-FRANCE HANDBALL","HAMANI cherif","52:02",26,20,"But JR N°19 ODRIOZOLA YEREGUI kauldi",3122,"30 - 24","","","r",1,6,"rencontre_D1H_2425_190.pdf"
